seller_id,city,state,seller_sk
47648caee88ccfe951fbb27fbf7b4cbe,diadema,SP,847
478bfe564db21eeb44386606aa30b650,pedro leopoldo,MG,848
47efca563408aae19bb7206c2d969ea9,teresina,PI,849
47f55702f598c7c6cc8458b0fbc1c49a,dores de campos,MG,850
48162d548f5b1b11b9d29d1e01f75a61,piracicaba,SP,851
4830e40640734fc1c52cd21127c341d4,sao paulo,SP,852
48328ec9a579151d9cc6a86d4a59336c,canoas,RS,853
483ca627d131e18f988349b1655c0acd,mogi mirim,SP,854
48436dade18ac8b2bce089ec2a041202,volta redonda,SP,855
485452467ff670447e84a8370c3fc898,taio,SC,856
4867209cb29b56b92893d7bde3ce8012,jau,SP,857
4869f7a5dfa277a7dca6462dcf3b52b2,guariba,SP,858
48985c61529077fa4f1e38bcff0f2ed3,porto alegre,RS,859
48b6c3f4c6a93171da04b75313f2130f,osvaldo cruz,SP,860
48bad451945f5227341793478d6353ea,sao paulo,SP,861
48e5ee06fb2dc74df1c711a9b6dfac2a,oliveira,MG,862
48e954b2da4f6a750c844173b347ed40,porto alegre,RS,863
48efc9d94a9834137efd9ea76b065a38,curitiba,PR,864
48fb026ed7455a42f5d3e9390ed5088e,barra mansa,RJ,865
49067458c68f7701fd334ce326accbe0,juiz de fora,MG,866
4917cee8d902e13428c3ec4b1ca6f315,blumenau,SC,867
491a5ada3aa1678414e990262c4bbdc1,sao paulo,SP,868
49383af7ab774e4e8f3000f49c83dc4b,taubate,SP,869
4965a7002cca77301c82d3f91b82e1a9,sorocaba,SP,870
497709c2976a8fa308730a2dec5b0726,diadema,SP,871
4978a02ea9c8be7a9b5480680f40334e,sao paulo,SP,872
499185655c29ecfdbfe776ef7cf875b5,porto alegre,RS,873
4992e76a42cb3aad7a7047e0d3d7e729,sao paulo,SP,874
499ec63c58e51296c9cf57edcfe1c8a8,sao paulo,SP,875
49cdc90518a4f82676b38b3c1aa43ff6,sao paulo,SP,876
49e7217cfe4e427191c378ec626d8737,formiga,MG,877
49f8d2ea7b718d0ce587d34207caf2b4,sao bernardo do campo,SP,878
4a1917ef994878940e1fb03eeb787ad7,brasilia,DF,879
4a1f694197d05fe70026b016a7316b41,pedreira,SP,880
4a23adac87cf538689fa600d976f78b2,sao paulo,SP,881
4a3ca9315b744ce9f8e9374361493884,ibitinga,SP,882
4a3ccda38b2129705f3fb522db62ca31,marilia,SP,883
4a5b36211b1f51bf7eaa5c10a57fa483,sao goncalo,RJ,884
4a82168aaef173cbb6e46ae88728f919,irati,PR,885
4a82c4af97ffc0fb2dc26bfdc03b1842,lagoa da prata,MG,886
4aba391bc3b88717ce08eb11e44937b2,arraial d'ajuda (porto seguro),BA,887
4aba6a02a788d3ec81c03137144d9a80,canoinhas,SC,888
4b0fdb526525f9890eb145bf1534640e,ibitinga,SP,889
4b1eaadf791bdbbad8c4a35b65236d52,ribeirao preto,SP,890
4b39558c138930b9e5489c93b6df5fe3,aracaju,SE,891
4b5f66b7adcf57f1ecc0d3c07dd6b177,vendas@creditparts.com.br,PR,892
4b90495391ac0bd181a80a459df1e718,bage,RS,893
4b9750c8ad28220fe6702d4ecb7c898f,limeira,SP,894
4b98b0428fc1932cc2514ef9ce2505e6,taboao da serra,SP,895
4ba52dfeba874da5b9ee7b17c7494f04,mogi das cruzes,SP,896
4bc3d93e4a5f88a598d3d8ce4ae510b3,sao paulo,SP,897
4bcec44888b30ba9001234c534716d3f,santo andre,SP,898
4bde6149c15cf7e177b36fa060dd6de8,carazinho,RS,899
4be2e7f96b4fd749d52dff41f80e39dd,rio branco,AC,900
4be6b962d83299498bae2190f95d6566,sao carlos,SP,901
4be9ae93c4fc0f41713d71a4194ee1b3,divinopolis,MG,902
4bf2f4ee540798a61f9636d12cd9cc80,assis,SP,903
4bf658053d453036c70976bccb2c31b2,sao jose do rio preto,SP,904
4bfc7a4a1cf8d4d2121c27422d9e50b5,sao paulo,SP,905
4c03b9dd4c11ee2cb35c96c49efc9420,campo limpo paulista,SP,906
4c18691b6037662be2df78a765d98ab5,sao paulo,SP,907
4c1c7281388a33dd06daac44f9fadbd1,marilia,SP,908
4c2b230173bb36f9b240f2b8ac11786e,sao paulo,SP,909
4c498c7345e89aebad651544829beca0,carapicuiba,SP,910
4c4d546adf3c3868fe19c9ec6e9ffda9,maringa,PR,911
4c60877808f4318ef1107fbeb8f89afa,atibaia,SP,912
4c61e37f664c3c88aff092aa5ac779d7,niteroi,RJ,913
4c8545742faaf58fafd5fd14d25d75cf,fernandopolis,SP,914
4c8b8048e33af2bf94f2eb547746a916,ibitinga,SP,915
4cc43a222a0f94910728b62b97a8c5f8,ribeirao preto,SP,916
4cc4fd4fdd406a85bbdc1f824b731bd7,toledo,PR,917
4ce6e5f6c52515177e18c1c9361d8677,sao bernardo do campo,SP,918
4ce8b55b4bfa4659184e7becc1fba3f2,fazenda rio grande,PR,919
4cf490a58259286ada5ba8525ba9e84a,tabatinga,SP,920
4d0041cdbe51b4617d95c70b19decc74,juiz de fora,MG,921
4d232b78ab7ef10393dc3807d827bc0d,belo horizonte,MG,922
4d600e08ecbe08258c79e536c5a42fee,entre rios do oeste,PR,923
4d6d651bd7684af3fffabd5f08d12e5a,jau,SP,924
4d6fb82c629c7a5028bfd973c07b05e0,belo horizonte,MG,925
4d8809767a5bafe22909c77951fb6b41,embu das artes,SP,926
4d9fea3499bdc22aa4da4e339365f215,sao paulo,SP,927
4da0e408c99d2fdc2126dc9fce518060,cornelio procopio,PR,928
4dab98ca6cd6d3df586203cefd28a042,porto alegre,RS,929
4dbd95a08b31ede5c82d3f861cb1ce1a,curitiba,PR,930
4dc2e811a1760953cb7c6a590b498943,itapui,SP,931
4dc646b9b9e8e411ef48ba000ea3ac6f,valinhos,SP,932
4ddeb3e828550cddc8d45c8bc36ab2d1,sao paulo,SP,933
4de6e4ba574aa9dfdc824bc44dc47fdd,colombo,PR,934
4deebb3199eeafb282ae33229144f94b,sao paulo,SP,935
4e06067cc08b3f41d837768d392c3ee3,betim,MG,936
4e0d109ccfba9a1151c103049880c857,sao joao de meriti,RJ,937
4e17c65a516f69d023a2ae78b84f28d6,suzano,SP,938
4e2627090e6e5b9fabba883a37897683,belo horizonte,MG,939
4e326052e5dbba8adcd512f3450a307e,sao paulo,SP,940
4e42581f08e8cfc7c090f930bac4552a,portoferreira,SP,941
4e480be820e37de1444325ff358c9296,tres coracoes,MG,942
4e5725ba188db8252977a4f0227bd462,ribeirao preto,SP,943
4e6015589b781adaa5ce7f1892d06bb1,guaruja,SP,944
4e7c18b98d84e05cbae3ff0ff03846c2,jaboticabal,SP,945
4e85b538b0dad58852641540686d0e14,sao jose dos campos,SP,946
4e8dacf3d38f281ae26c3e0321d92d88,sao paulo,SP,947
4e922959ae960d389249c378d1c939f5,jacarei,SP,948
4e92348462c75b6c842b994ce84a0ed4,cachoeirinha,RS,949
4ea2f12dbe91deeacd2c1e74f069a6e6,sao paulo,SP,950
4eb61f060e7dcc1d5a80d806c35cc541,sao paulo,SP,951
4ebdc7e6cd6102a022dadc49156d4ea8,sao paulo,SP,952
4eeb99008a0f59d2c7759c59f9a346eb,embu das artes,SP,953
4ef4c39cf3c24f326434cf0b2e48046a,sao paulo,SP,954
4f0d637c1197fd65405ebd755ac9f86b,taboao da serra,SP,955
4f1f1c8666cdb6442f775c4e8caed465,belo horizonte,MG,956
4f40d2ed38d1cc945364a7cd202a82c7,sao paulo,SP,957
4fae87d32467e18eb46e4a76a0a0b9ce,ronda alta,RS,958
4fb41dff7c50136976d1a5cf004a42e2,feira de santana,BA,959
4fe2f67634d00c021aa01f96b6f2d68e,maringa,PR,960
5011f0d93373a4c5753adf58ca77af8d,santos,SP,961
503c1de08ae81a2d86f17951b204db55,sao paulo,SP,962
5058e8c1e82653974541e83690655b4a,itaquaquecetuba,SP,963
5075aaa8404020ae6aa8bf4792099b41,pocos de caldas,MG,964
50770d25768b0486d89be26afca3108f,santo andre,SP,965
508808d438fe2ff972ed13bb8f4a82e2,sao paulo,SP,966
50a7e551a7b3f8d37cd6e32d8bfbe5ea,sao caetano do sul,SP,967
50bf89f1349bc0409a268c3a49678009,jaci,SP,968
50c361bcf670d16f6df4d52de3dff924,sao paulo,SP,969
50c9975695009e5e6473912e83a6d1da,claudio,MG,970
51209b446b2073894bdc0face6c73ffc,vila velha,ES,971
512d298ac2a96d1931b6bd30aa21f61d,rio de janeiro,RJ,972
513a54369b6a8a6602fcb0e129c6d78d,sao bernardo do campo,SP,973
5145090ab595c0d0b8557199f5701fbf,curitiba,PR,974
5151aea44289d6c6b090ee31c2132508,marilia,SP,975
515d781150feed28a6ac091bb0e3cb8c,campo grande,MS,976
5160d23075764e18e07c1f4a87fad743,sao bernardo do campo,SP,977
516e7738bd8f735ac19a010ee5450d8d,rio de janeiro,RJ,978
51702dc2a3e106c76dbff722b5bf0726,conchal,SP,979
5194c22ed1f616ec0c0f33c571542879,santa rita do sapucai,MG,980
519a7aa428f18d125a283cf8c014fdd6,rio do oeste,SC,981
51a04a8a6bdcb23deccc82b0b80742cf,braganca paulista,SP,982
51e0557bc7b86de13e946c60ee91ce39,belo horizonte,MG,983
51e4e89242cbb846c2deff3dc015650e,rio grande,RS,984
51ed72984a04e5dd35c2b27e77179038,sao jose do rio preto,SP,985
51f108f62cb87d61918159902c8f8583,cascavel,PR,986
5206cc4bc2297c833e6061c49bf9c43f,osasco,SP,987
52092ddbd3a58c450a4459bf051b2287,dois corregos,SP,988
520b493b57809f446cb0a233bb3e25c7,santos,SP,989
522620dcb18a6b31cd7bdf73665113a9,cascavel,PR,990
5236605f4d4b0b3e4df85b850393fca0,sao paulo,SP,991
52454f90d4c30c016768db02f88c1a74,campinas,SP,992
52562a9f449c3dc3d53f5f5b9ed74903,parnamirim,RN,993
525e75a6fb1454a2325ab1734bcec221,barueri,SP,994
5275ca25d0358ca73864e0ae41be1320,guarulhos,SP,995
527801b552d0077ffd170872eb49683b,garca,SP,996
52831e5990d0771cb4951d6f12928167,tupa,SP,997
528bcf6680c36dddf07620bd35b33a6f,sao paulo,SP,998
528ce32f560edd11add4169f6a5b65be,sao roque,SP,999
52956b80ae65fda598f06f6b9943e7a9,maringa,PR,1000
52a50b42accf164f9f019941e5759d9b,monte alegre do sul,SP,1001
52a52b9f656520e99716f5bc40f661c8,sao carlos,SP,1002
52ac6f920b7280e4c6d30dd94de6259b,pinhais,PR,1003
52b53f7061969fe471d119b6195da864,itajai,SP,1004
52bb00821bcdd358a5a5a27e1f6be5a1,osasco,SP,1005
52d76513f0c4d97f3b99570e2c94ee31,novo hamburgo,RS,1006
52f0fe436a347ddad7ed5f9aa4e27eaa,sao paulo,SP,1007
52f6f9f13ba19504c02781132a049e75,curitiba,PR,1008
52f976b17ea7f2f087f56dcc419328f6,california,PR,1009
52f9db5cfb423382a2fa5c9e39303202,echapora,SP,1010
5305693ffae2d3463377b1f6fe67b15a,penapolis,SP,1011
53088c75f948b48a7ece173ac17f0c12,triunfo,RS,1012
530ec6109d11eaaf87999465c6afee01,cascavel,PR,1013
53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,1014
53336f97ddbe53e2a617d07b17447b95,sao paulo,SP,1015
533d46c1b06970e99f09523a61df4972,itapetininga,SP,1016
5343d0649eca2a983820bfe93fc4d17e,santo andre,SP,1017
534a01cc6df1e034e05c32028a291fa2,jundiai,SP,1018
535bf14f36346c7f59d87cece104d70c,rio de janeiro,RJ,1019
537eb890efff034a88679788b647c564,rio de janeiro,RJ,1020
538caafddff204241cecbf3a02e6b3cf,sao paulo,SP,1021
539ed9e19811677513447759be5eccfc,belo horizonte,MG,1022
53b0300ca793f9834cd69c0678d35ee8,indaiatuba,SP,1023
53d00c40e32aeb924a84ce72b1af869d,ibitinga,SP,1024
53e4c6e0f4312d4d2107a8c9cddf45cd,pedreira,SP,1025
54065e9aef7e9e9c2dc23b7594db021a,rio de janeiro,RJ,1026
5415337f1863452476d42d9f14a16a61,belo horizonte,MG,1027
54219883e72aad869adfb2a54b7bfa0f,sorocaba,SP,1028
542917da124346b47ea1ac79a93ce454,curitiba,PR,1029
5444b12c82f21c923f2639ebc722c1ea,sao pauo,SP,1030
544863df86ed3b78a04e0820d41430ee,serra,ES,1031
54583ab379489add547fe47b628db589,sao bernardo do campo,SP,1032
54965bbe3e4f07ae045b90b0b8541f52,foz do iguacu,PR,1033
54a1852d1b8f10312c55e906355666ee,santa barbara d'oeste,SP,1034
54aa8463e87776b5612f4bdc4bd5d4de,belo horizonte,MG,1035
54c04bdb5ec46762f8f08c7e8f86ed4a,florianopolis,SC,1036
55029529919c0123526150bd26ca8f20,contagem,MG,1037
553a440137d6e0cf776aee0bb83ac9f5,limeira,SP,1038
5563732abe64c3036cb97ad924128dd1,guarulhos,SP,1039
5566627eab3fe93fd6ee08798226101a,sao jose dos pinhais,PR,1040
556a6409838156ea299c9d1f9e2dde43,curitiba,PR,1041
557f22c76691849db52d2abccf0015d0,morrinhos,GO,1042
5587130f9850696ed7fafbc91c2cee44,sao paulo,SP,1043
559d56f3b8f0bc2e5a9a62fe2ce2a39f,joinville,SC,1044
55a5b51f93f2b70ea513f5a047b0262a,sao joao del rei,MG,1045
55bb6fe5bebe5012e2d7d9928e1128ff,bauru,SP,1046
55c26bcb609f480eb7868594245febb5,tabatinga,SP,1047
55c96925041a14097b6a7825554f4ad5,sao paulo,SP,1048
55d3daac7c404d59e51c2aa2f4dc5a23,sao paulo,SP,1049
55dedd83e501d8248880557d9073cbfd,rio de janeiro,RJ,1050
55f7a3319d80f7fdf078b8f03e6725fe,osasco,SP,1051
562f8cfc51f265411f487d07e9c40e7f,belo horizonte,MG,1052
562fc2f2c2863ab7e79a9e4388a58a14,campinas,SP,1053
5656537e588803a555b8eb41f07a944b,brasilia,DF,1054
5659d77e8d90378e39b960ad5956f64e,taubate,SP,1055
56642bcb79900e777d68e91915cb4267,sao paulo,SP,1056
5670f4db5b62c43d542e1b2d56b0cf7c,sao paulo,SP,1057
56a8b450e802502ba53a9885ee38e29f,sao bernardo do campo,SP,1058
56db5c0782e8f7ddc9343f9576ff6d16,palhoca,SC,1059
56e361f411e38dcef17cdc2a3d99628b,guarulhos,SP,1060
56f413900b5166ab4d730e9ac0b12cb0,sorocaba,SP,1061
570d4583587a5fe2d47c7be89b91ad27,sao paulo,SP,1062
5721089ba9214e80074f27d5a03fc0eb,sao paulo,SP,1063
5733d806668f8712c24b9abaefbfa642,chapeco,SP,1064
5741dc2bf5044c34d0698681c5081bed,sao jose dos campos,SP,1065
575df70bde3f9f2b30bf8d2e9910d725,sao jose do rio preto,SP,1066
577719699805dd125d5b6fdde5943bba,nova petropolis,RS,1067
578460d8319c51dab351cd9db95eadfe,goiania,GO,1068
578fa3a9cb6b6dceab39231ad59cdaca,fortaleza,CE,1069
5795aebfe331fbcd02a2c4b679fb7952,palhoca,SC,1070
579891617139df7d8671d373f0669622,rio de janeiro,RJ,1071
57a834594e1e9e9219603bfec184eadc,santa rosa,RS,1072
57c764b4a836300be881e2ff86e449f9,ribeirao preto,SP,1073
57d2ba47f7a3209aa347532ae75c1165,sao bento do sul,SC,1074
57df9869a600bd6b7c405f2a862eccfb,santa rita do sapucai,MG,1075
57e632711dec9ec14ca7546769483e7e,navegantes,SC,1076
57fe6232e67823593374a2281d7a8af8,capivari,SP,1077
582d4f8675b945722eda7c0cb61ba4c7,bertioga,SP,1078
585175ec331ea177fa47199e39a6170a,montes claros,MG,1079
586a871d4f1221763fddb6ceefdeb95e,porto alegre,RS,1080
5882820ef11c4c068eea0677a7a879b4,caxias do sul,RS,1081
5882f40daf39bc2a465e0cb453ddc222,sao paulo,SP,1082
58b98ccb79873e04eac4357cacc590d9,campinas,SP,1083
58c851d1a3c7cd3da329eb59453fed44,rio claro,SP,1084
58e4b302b54937e55a678c4d15111da4,colombo,PR,1085
58f1a6197ed863543e0136bdedb3fce2,conselheiro lafaiete,MG,1086
59417c56835dd8e2e72f91f809cd4092,limeira,SP,1087
594f9aaa48e5bf431f011ddc5669b0d5,contagem,MG,1088
5962468f885ea01a1b6a97a218797b0a,curitiba,PR,1089
596849622429351f47b32e6cae1055ff,mogi das cruses,SP,1090
5996cddab893a4652a15592fb58ab8db,presidente prudente,SP,1091
59b22a78efb79a4797979612b885db36,uberlandia,MG,1092
59bbc819b99a733f02f0d6b49d1c253d,campinas,SP,1093
59cd88080b93f3c18508673122d26169,praia grande,SP,1094
59cea8e446d3834393058e7e0666b6fb,maringa,PR,1095
59de1d4c8c057c2a53acd4ca66531af2,curitiba,PR,1096
59fb871bf6f4522a87ba567b42dafecf,sao paulo,SP,1097
5a05a16bb50629ee31afab8a6d4c2674,caxias do sul,RS,1098
5a32c398a06c345440bf2a683b017ad3,rio de janeiro,RJ,1099
5a413ade68e8f8d93071a7f52a64cb9e,sao paulo,SP,1100
5a4236931428800e9d9cc04af0987118,sao paulo,SP,1101
5a425cc503b39b262a847fd6212bf53b,londrina,PR,1102
5a6a02f419701fc8c605af71d4fc57a4,americana,SP,1103
5a8e7d5003a1f221f9e1d6e411de7c23,campinas,SP,1104
5a93f3ab0ef4c84ed5e1b5dbf23978bc,monteiro lobato,SP,1105
5a9b3bcab695173c820e53934574ae80,salto,SP,1106
5a9c0859cb00fd8aa4db443837f0a700,treze tilias,SC,1107
5aaa890629f83706d8d9bfecd8377c1c,petropolis,RJ,1108
5ab05b6d86d417796c69ffd6774ec832,assis,SP,1109
5abb8ea023c77787f2c15da891c8d384,joinville,SC,1110
5acd070dd3fe441bbb2ec1f1ede515ee,jundiai,SP,1111
5b07547f10dd980738a1a27f685af669,guarulhos,SP,1112
5b0cc932433fa5184b5b94bfe6bcc256,ibitinga,SP,1113
5b179e9e8cc7ab6fd113a46ca584da81,sao paulo,SP,1114
5b2e94f2c22b39ccc24d34ad0f669672,sao paulo,SP,1115
5b33b527da3c5b969cc99dc435cad09a,paranavai,PR,1116
5b35136197710e16ac5e7b7c2bd4ea85,rio de janeiro,RJ,1117
5b51032eddd242adc84c38acab88f23d,borda da mata,MG,1118
5b581417df4480f632484ba681e53944,florianopolis,SC,1119
5b664594895aefb418afaee6d40a9a23,petropolis,RJ,1120
5b67882648febfb6e1225e6ad7164f6b,umuarama,PR,1121
5b8154610ebb21fb90eb587365e673df,sao jose dos campos,SP,1122
5b85809efd0d0e4dea1a9544e1280ed9,presidente prudente,SP,1123
5b925e1d006e9476d738aa200751b73b,sao paulo,SP,1124
5b92bfa4120daa27c574daa2e386c693,sorocaba,SP,1125
5b97c06a046398e7005b2b7c0d707a92,joao pinheiro,MG,1126
5bba18b40e8c973b0f32e748004775b0,itajobi,SP,1127
5bc237df65098fe211bb4818f4d26d78,uberlandia,MG,1128
5bc24d989e71e93c33e50a7782431b0e,campo do meio,MG,1129
5bc55dbe2f12b6af6d83ed46023e0dc8,coronel fabriciano,MG,1130
5bf397d04035b5f45cc41e82ec106803,sao paulo,SP,1131
5bffbafbb22daf6d3bfc216a46db8708,nilopolis,RJ,1132
5c030029b5916fed0986310385ec9009,sao jose,SC,1133
5c243662ce92d84573bfaff24c3e3700,sao paulo,SP,1134
5c3460cd3e8a984382ae254e7dd20d9f,sao jose do rio preto,SP,1135
5c603ffb38cbbf25a0e0698941324143,varginha,MG,1136
5c6d4016c2a288f074fa0848a2b653d2,sao paulo,SP,1137
5c853bb56f70f4d14218944bae111d7a,cotia,SP,1138
5ca5d579b5857ee8709479b1047cecc3,sao paulo,SP,1139
5cbbd5a299cab112b7bf23862255e43e,pinhais,PR,1140
5cf13accae3222c70a9cac40818ae839,patos de minas,MG,1141
5cf1ec37aea089f45110c70653a166ab,sao paulo,SP,1142
5d0363b33554b373851fc1622e4d5f3c,atibaia,SP,1143
5d043cd5512d4bd2f88e5ccdd5736c38,sao paulo,SP,1144
5d378b73ab7dd6f0418d743e5dcb0bd1,sao paulo,SP,1145
5d3bb11474a06bdc23fb9e89f1164ee0,assis,SP,1146
5d505d2298ad549e4e4e835562fa0c1e,birigui,SP,1147
5d76d80a2f5f39c891b996a1bf4c9853,sao paulo,SP,1148
5d9dc90a686a8fddacffab6bab5653a3,santana de parnaiba,SP,1149
5d9f3746e112e696f98ea22c56b3e912,sao paulo,SP,1150
5db42a6cd9bf1bf0d3aab9582767f168,vitoria,ES,1151
5dc203c7b84a0e71e878a179de05fb9a,pompeia,SP,1152
5dc4bdaf869e8c77c648078cbe8d59c2,florianopolis,SC,1153
5dceca129747e92ff8ef7a997dc4f8ca,santa barbara d´oeste,SP,1154
5de1c80811ce7007f62f00d971236c09,florianopolis,SC,1155
5debea795b07621e1f90532e18f96145,apucarana,PR,1156
5def4c3732941a971cba8fdee992ede1,sao paulo,SP,1157
5e063e85d44b0f5c3e6ec3131103a57e,sao paulo,SP,1158
5e105f5c9f63f5f1fd75d6cb942e55b1,sao jose do rio preto,SP,1159
5e106d93b717c2682b9383da480364a1,santa terezinha de itaipu,PR,1160
5e25c632f9db6cfb8bc100421c2737b6,chapeco,SC,1161
5e49e3a44bdeb5aab2684258bbd4f525,balenario camboriu,SC,1162
5e9f5bd34e0830569f05c9d4f56e04a8,porto alegre,RS,1163
5ee7fd217d08dfe5d3e2f51f96a12c9a,vargem grande do sul,SP,1164
5eeb9c756d9780b96283e5a2ac6da334,ribeirao preto,SP,1165
5ef131ac72773e5b3f6c0d63cf424657,ribeirao preto,SP,1166
5f0057b677eb963672bf05dfa3f16c34,sao paulo,SP,1167
5f06030071324cc52bf0304014ac7234,marilia,SP,1168
5f1dc28029d2c244352a68107ec2b542,sao paulo,SP,1169
5f2684dab12e59f83bef73ae57724e45,sao paulo,SP,1170
5f26c1408a65b42a7224cd463bdf3292,arapongas,PR,1171
5f3ae9136c875522250f8184f253413a,sao paulo,SP,1172
5f57db27027655e6c6a391601daa0258,viana,ES,1173
5f5a58930c3c35f3b5af264f34fb8c85,ribeirao preto,SP,1174
5f5b43b2bffa8656e4bc6efeb13cc649,sao paulo,SP,1175
5f67c6082caacb26e431a7b17940cece,maringa,PR,1176
5f7300535881cef3b625fd683cf7d145,canoas,RS,1177
5fd924b4836098a5be0ecf81ba054ce0,sao paulo,SP,1178
602044f2c16190c2c6e45eb35c2e21cb,ibitinga,SP,1179
6025c79c035c3d772133b8b8238463b2,pinhais/pr,PR,1180
6039e27294dc75811c0d8a39069f52c0,osasco,SP,1181
60562ab00b8054280520d390c8c0045c,sao paulo,SP,1182
6061155addc1e54b4cfb51c1c2a32ad8,campinas,SP,1183
606ce7768feac12c5e8bd58db8b08f0f,campinas,SP,1184
609e1a9a6c2539919b8205cf7c4e6ff0,brusque,SC,1185
60ad151920c4f6f3ebbe8cfdf6166779,carapicuiba,SP,1186
60da8bfa7eebe230b7d66ac4082d79b3,fernando prestes,SP,1187
610f72e407cdd7caaa2f8167b0163fd8,sao paulo,SP,1188
612170e34b97004b3ba37eae81836b4c,novo hamburgo,RS,1189
612a743d294c27884fb7b80d2b19ba35,curitiba,PR,1190
615005a3ef192c00c6f0e977cee3d2bc,itu,SP,1191
615c3462099ffa940d37b17dfda19594,rio de janeiro,RJ,1192
6179a28a13a726c29b3bf54c070dccab,varginha,MG,1193
6187a137b2af59dfdbad8d9f8c373c14,osasco,SP,1194
61b18775be84fb700a6b2d0ba097bf66,araraquara,SP,1195
61b893c57e33626afb104d4112b1be76,divisa nova,MG,1196
61c36f0fc4a47f9532e5512b66668e62,guarulhos,SP,1197
61f159ef6da2d441951d2c0efa719362,serra,ES,1198
620c87c171fb2a6dd6e8bb4dec959fc6,petropolis,RJ,1199
6219ba2359cfb97f2e38fd4c321eb309,sao paulo,SP,1200
6235903333ba7de1928c869e268e5964,treze tilias,SC,1201
623ad9d0c1e14bb5464a8c72bff7b4af,claudio,MG,1202
624f4ece8da4aafb77699233d480f8ef,sao paulo,SP,1203
626ab1cd96932367f0eeec2e47046c12,sao paulo,SP,1204
62760d278921b5f352461620d68a9cee,salto,SP,1205
6288c69c4ce638e59925e59193f98b16,santo andre,SP,1206
62c50c1af4dfdc4149d25c5222043d39,sao paulo,SP,1207
62d977e2b2aee830de3e039a28490d12,curitiba,PR,1208
62de60d81c55c29d76a6bce418b31cef,ibitinga,SP,1209
630008e0f062605a415d694489f6f82e,sao paulo,SP,1210
63191ead8d3b2f937cd1996fdcbbad20,jundiai,SP,1211
63272377184e969942f7fff221be858d,sao paulo,SP,1212
6338ea67c41078a46ad99cc009654956,farroupilha,RS,1213
633ecdf879b94b5337cca303328e4a25,sao paulo,SP,1214
634964b17796e64304cadf1ad3050fb7,rio de janeiro,RJ,1215
63704069d9bd3a75c1cf59babe56004a,jundiai,SP,1216
638cba8be1fb599bbb76fd6948351eb3,sao jose dos campos,SP,1217
63a79f5a7eb5cb48a7e5787b141c7993,patos de minas,MG,1218
63b464dbf392c7b80d12d932fa7cafed,sao paulo,SP,1219
63b9ae557efed31d1f7687917d248a8d,sao jose do rio pardo,SP,1220
63bc58679c44e8a998792119fd7ad23e,sao paulo,SP,1221
63ffcb71394dd8ea3872ed9ffda17c74,itaborai,RJ,1222
640e21a7d01df7614a3b4923e990d40c,ibitinga,SP,1223
6426d21aca402a131fc0a5d0960a3c90,ribeirao preto,SP,1224
643214e62b870443ccbe55ab29a4dccf,sao paulo,SP,1225
643c01d7c56a724bec0454f4780e8a3e,joinville,SC,1226
6481e96574816ead57975da2c0f6d80d,sorocaba,SP,1227
64b87978a11c1ea7501a89eabe8c2c1a,presidente bernardes,SP,1228
64c9a1db4e73e19aaafd3286dc448c96,curitiba,PR,1229
64cc804291f90c81f02bfc2bb58ff55a,curitiba,PR,1230
651530bf5c607240ccdd89a30c9c9712,ipira,BA,1231
651fe66032c9520ee5587f694908040d,alvorada,RS,1232
6524b847b982cd56bb5d4b02b776ee42,campinas,SP,1233
6548c2550b6e2d8f18053216e1c7b6f3,diadema,SP,1234
655220df33262c7e0c4949a147366f94,diadema,SP,1235
6560211a19b47992c3666cc44a7e94c0,sao paulo,SP,1236
6561d6bf844e464b4019442692b40e02,franco da rocha,SP,1237
6562efe88ce0826a4ca4f189f03b4b84,maringa,PR,1238
656591be56071d4c9ef4e5fee78a578a,santo andre,SP,1239
6576fd3e23c88f0e5d4d23f39bba0542,taboao da serra,SP,1240
657969cca82e884d272385ec0ef06edd,estancia velha,RS,1241
659e8466eb3ff1b0e8740d74fb7bbedd,eunapolis,BA,1242
65a7c0788e4d632ccb5e1b594b87f0bb,sao paulo,SP,1243
65b081a070633e057c462abdd6fb9dd8,morrinhos,GO,1244
65c255b299faf2d12050937cc219c46c,sao paulo,SP,1245
65febd49fd28ec955651299159b1f527,sao paulo,SP,1246
6601ee6383e7f452be71929f8de48bbb,ribeirao pretp,SP,1247
6614814a00d344b846ae209f95ee7e3f,macatuba,SP,1248
661ad5fcc28cdfb8bcadb12bb2272475,balneario camboriu,SC,1249
6624bc09786f0e41ae48dfc5eeb1a9e2,belo horizonte,MG,1250
6650fcccd8cd2f7e55ffa524f30c4c59,sao paulo,SP,1251
666658b8da8370f30e1f89893b1de5e6,sao paulo,SP,1252
668bf321538e5072858eaef6087ce027,pinhais,PR,1253
66922902710d126a0e7d26b0e3805106,belo horizonte,MG,1254
669ae81880e08f269a64487cfb287169,rio do sul,SC,1255
66d5ae34537110d3affc56174dad2b2f,sao jose do rio preto,SP,1256
66dc1b1632bd6a3e508510c5b3492107,jau,SP,1257
66e0557ecc2b4dbea057e93f215f68d8,sao paulo,SP,1258
66fd84ee7528c0c0de85d0f44a73d5ab,campina das missoes,RS,1259
670a9dda115b5a88b18cfadee8de2332,ribeirao preto,SP,1260
670c26e0f1bf8d0576271d5cfaec6d2b,maringa,PR,1261
671585f5a2af58b6e276bc01003c0d2b,curitiba,PR,1262
67225bff54a172ff67579aaf583efd78,marechal candido rondon,PA,1263
